district,reg_year,reg_month,count_lag_month,count_lag_year,count,male_15_24yr_2011,total_population_2011,sex_ratio_2011,total_non_worker,gdp_2011_12,class
Sambhal,2017,3,308,344,444,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2017,4,444,287,450,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2017,5,450,377,524,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2017,6,524,357,429,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2017,7,429,350,482,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2017,8,482,516,500,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2017,9,500,414,499,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2017,10,499,465,549,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2017,11,549,335,504,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2017,12,504,386,477,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2018,1,477,508,561,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2018,2,561,308,502,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2018,3,502,444,506,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2018,4,506,450,456,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2018,5,456,524,541,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2018,6,541,429,515,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2018,7,515,482,453,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2018,8,453,500,494,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2018,9,494,499,493,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2018,10,493,549,484,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2018,11,484,504,459,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2018,12,459,477,441,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sant Kabeer Nagar,2016,1,155,155,155,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2016,2,155,135,135,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2016,3,135,200,200,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2016,4,200,137,137,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2016,5,137,183,183,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2016,6,183,203,203,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2016,7,203,217,217,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2016,8,217,207,207,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2016,9,207,130,130,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2016,10,130,204,204,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2016,11,204,176,176,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2016,12,176,209,209,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2017,1,209,155,223,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2017,2,223,135,126,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2017,3,126,200,260,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2017,4,260,137,235,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2017,5,235,183,265,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2017,6,265,203,250,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2017,7,250,217,321,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2017,8,321,207,236,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2017,9,236,130,299,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2017,10,299,204,353,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2017,11,353,176,422,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2017,12,422,209,257,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2018,1,257,223,219,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2018,2,219,126,258,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2018,3,258,260,307,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2018,4,307,235,288,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2018,5,288,265,352,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2018,6,352,250,285,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2018,7,285,321,348,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2018,8,348,236,279,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2018,9,279,299,285,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2018,10,285,353,267,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2018,11,267,422,301,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Sant Kabeer Nagar,2018,12,301,257,264,163208.0,1665097.0,982.0,1175714.0,2102.46,1
Shahjahanpur,2016,1,424,424,424,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2016,2,424,371,371,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2016,3,371,554,554,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2016,4,554,479,479,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2016,5,479,629,629,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2016,6,629,550,550,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2016,7,550,769,769,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2016,8,769,656,656,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2016,9,656,555,555,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2016,10,555,645,645,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2016,11,645,588,588,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2016,12,588,624,624,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2017,1,624,424,908,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2017,2,908,371,384,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2017,3,384,554,655,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2017,4,655,479,709,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2017,5,709,629,962,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2017,6,962,550,759,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2017,7,759,769,1009,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2017,8,1009,656,833,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2017,9,833,555,923,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2017,10,923,645,858,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2017,11,858,588,848,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2017,12,848,624,1078,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2018,1,1078,908,1249,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2018,2,1249,384,883,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2018,3,883,655,1080,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2018,4,1080,709,823,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2018,5,823,962,1195,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2018,6,1195,759,1094,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2018,7,1094,1009,1053,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2018,8,1053,833,1000,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2018,9,1000,923,986,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2018,10,986,858,1128,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2018,11,1128,848,1053,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shahjahanpur,2018,12,1053,1078,1073,363060.0,3138569.0,835.0,2114324.0,6095.47,0
Shamli,2016,1,242,242,242,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2016,2,242,241,241,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2016,3,241,322,322,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2016,4,322,260,260,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2016,5,260,287,287,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2016,6,287,358,358,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2016,7,358,411,411,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2016,8,411,481,481,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2016,9,481,423,423,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2016,10,423,336,336,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2016,11,336,262,262,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2016,12,262,265,265,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2017,1,265,242,390,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2017,2,390,241,227,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2017,3,227,322,278,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2017,4,278,260,362,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2017,5,362,287,377,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2017,6,377,358,368,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2017,7,368,411,416,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2017,8,416,481,501,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2017,9,501,423,557,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2017,10,557,336,379,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2017,11,379,262,324,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2017,12,324,265,419,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2018,1,419,390,482,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2018,2,482,227,301,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2018,3,301,278,353,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2018,4,353,362,325,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2018,5,325,377,313,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2018,6,313,368,472,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2018,7,472,416,462,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2018,8,462,501,512,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2018,9,512,557,421,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2018,10,421,379,460,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2018,11,460,324,568,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shamli,2018,12,568,419,462,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Shravasti,2016,1,89,89,89,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2016,2,89,107,107,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2016,3,107,127,127,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2016,4,127,114,114,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2016,5,114,201,201,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2016,6,201,121,121,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2016,7,121,140,140,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2016,8,140,155,155,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2016,9,155,108,108,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2016,10,108,103,103,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2016,11,103,109,109,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2016,12,109,108,108,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2017,1,108,89,148,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2017,2,148,107,86,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2017,3,86,127,110,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2017,4,110,114,117,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2017,5,117,201,207,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2017,6,207,121,182,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2017,7,182,140,191,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2017,8,191,155,195,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2017,9,195,108,164,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2017,10,164,103,217,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2017,11,217,109,278,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2017,12,278,108,176,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2018,1,176,148,223,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2018,2,223,86,191,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2018,3,191,110,182,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2018,4,182,117,160,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2018,5,160,207,169,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2018,6,169,182,167,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2018,7,167,191,157,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2018,8,157,195,141,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2018,9,141,164,128,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2018,10,128,217,122,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2018,11,122,278,125,151910.0,1456677.0,907.0,713606.0,1380.81,4
Shravasti,2018,12,125,176,129,151910.0,1456677.0,907.0,713606.0,1380.81,4
Siddharth Nagar,2016,1,111,111,111,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2016,2,111,120,120,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2016,3,120,133,133,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2016,4,133,134,134,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2016,5,134,191,191,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2016,6,191,168,168,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2016,7,168,202,202,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2016,8,202,288,288,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2016,9,288,188,188,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2016,10,188,179,179,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2016,11,179,140,140,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2016,12,140,158,158,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2017,1,158,111,244,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2017,2,244,120,97,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2017,3,97,133,161,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2017,4,161,134,243,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2017,5,243,191,243,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2017,6,243,168,231,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2017,7,231,202,277,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2017,8,277,288,242,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2017,9,242,188,261,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2017,10,261,179,243,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2017,11,243,140,276,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2017,12,276,158,148,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2018,1,148,244,209,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2018,2,209,97,233,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2018,3,233,161,260,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2018,4,260,243,226,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2018,5,226,243,382,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2018,6,382,231,294,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2018,7,294,277,333,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2018,8,333,242,282,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2018,9,282,261,239,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2018,10,239,243,215,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2018,11,215,276,244,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Siddharth Nagar,2018,12,244,148,263,230720.0,2512597.0,953.0,1680399.0,2915.2,3
Sitapur,2016,1,460,460,460,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2016,2,460,436,436,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2016,3,436,593,593,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2016,4,593,473,473,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2016,5,473,623,623,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2016,6,623,597,597,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2016,7,597,694,694,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2016,8,694,554,554,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2016,9,554,557,557,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2016,10,557,570,570,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2016,11,570,534,534,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2016,12,534,540,540,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2017,1,540,460,851,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2017,2,851,436,379,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2017,3,379,593,591,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2017,4,591,473,672,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2017,5,672,623,876,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2017,6,876,597,668,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2017,7,668,694,821,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2017,8,821,554,731,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2017,9,731,557,842,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2017,10,842,570,889,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2017,11,889,534,752,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2017,12,752,540,621,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2018,1,621,851,680,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2018,2,680,379,663,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2018,3,663,591,725,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2018,4,725,672,839,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2018,5,839,876,980,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2018,6,980,668,871,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2018,7,871,821,895,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2018,8,895,731,857,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2018,9,857,842,749,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2018,10,749,889,808,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2018,11,808,752,665,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sitapur,2018,12,665,621,698,497486.0,4400680.0,858.0,3061390.0,7181.39,2
Sonbhadra,2016,1,148,148,148,196050.0,1895002.0,892.0,1132160.0,5666.16,10
Sonbhadra,2016,2,148,169,169,196050.0,1895002.0,892.0,1132160.0,5666.16,10
Sonbhadra,2016,3,169,138,138,196050.0,1895002.0,892.0,1132160.0,5666.16,10
Sonbhadra,2016,4,138,147,147,196050.0,1895002.0,892.0,1132160.0,5666.16,10
Sonbhadra,2016,5,147,209,209,196050.0,1895002.0,892.0,1132160.0,5666.16,10
Sonbhadra,2016,6,209,213,213,196050.0,1895002.0,892.0,1132160.0,5666.16,10
Sonbhadra,2016,7,213,183,183,196050.0,1895002.0,892.0,1132160.0,5666.16,10
Sonbhadra,2016,8,183,190,190,196050.0,1895002.0,892.0,1132160.0,5666.16,10
Sonbhadra,2016,9,190,172,172,196050.0,1895002.0,892.0,1132160.0,5666.16,10
Sonbhadra,2016,10,172,180,180,196050.0,1895002.0,892.0,1132160.0,5666.16,10
Sonbhadra,2016,11,180,136,136,196050.0,1895002.0,892.0,1132160.0,5666.16,10
Sonbhadra,2016,12,136,208,208,196050.0,1895002.0,892.0,1132160.0,5666.16,10
Sonbhadra,2017,1,208,148,374,196050.0,1895002.0,892.0,1132160.0,5666.16,10
Sonbhadra,2017,2,374,169,151,196050.0,1895002.0,892.0,1132160.0,5666.16,10
Sonbhadra,2017,3,151,138,131,196050.0,1895002.0,892.0,1132160.0,5666.16,10
Sonbhadra,2017,4,131,147,248,196050.0,1895002.0,892.0,1132160.0,5666.16,10
Sonbhadra,2017,5,248,209,191,196050.0,1895002.0,892.0,1132160.0,5666.16,10
Sonbhadra,2017,6,191,213,186,196050.0,1895002.0,892.0,1132160.0,5666.16,10
Sonbhadra,2017,7,186,183,202,196050.0,1895002.0,892.0,1132160.0,5666.16,10
